Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
0	-1180.99	-1300.845	119.8546	1.48157	1.317773	0.927039	0.0729607	1.880606
6	-1166.175	-1285.279	119.104	1.374337	2.867486	0.873995	0.126005	1.847253
12	-1164.247	-1284.053	119.8064	1.545273	1.366964	0.848873	0.151127	1.843105
18	-1161.589	-1280.806	119.2169	1.601046	2.139189	0.847823	0.152177	1.860837
24	-1173.165	-1292.737	119.5724	1.650128	2.139189	0.766439	0.233561	1.575213
30	-1168.938	-1287.951	119.0124	1.316152	2.327186	0.837459	0.162541	2.120175
36	-1169.344	-1288.27	118.926	1.374134	1.721849	0.857247	0.142753	2.366046
42	-1179.152	-1298.985	119.8324	1.281185	1.572593	0.836483	0.163517	1.900836
48	-1169.344	-1288.886	119.5418	1.473822	2.378487	0.817721	0.182279	1.632856
54	-1167.067	-1286.649	119.5824	1.420243	1.421687	0.888838	0.111162	2.049406
60	-1173.088	-1292.721	119.6337	1.673972	1.194861	0.907246	0.0927539	1.969736
66	-1166.26	-1286.471	120.2115	1.515848	1.177743	0.959406	0.0405938	1.691183
72	-1176.621	-1295.537	118.9159	1.197189	1.499498	0.852431	0.147569	2.580194
78	-1179.869	-1298.872	119.0033	1.329408	2.561738	0.817983	0.182017	2.040162
84	-1171.593	-1291.013	119.4205	1.610772	1.47291	0.904412	0.0955883	2.004789
90	-1174.408	-1293.992	119.5838	1.403741	2.249678	0.906411	0.0935886	1.700998
96	-1166.188	-1285.457	119.2682	1.315487	1.822456	0.886061	0.113939	2.142093
102	-1172.248	-1291.923	119.6752	1.423968	1.822456	0.834665	0.165335	1.796286
108	-1170.208	-1289.786	119.5786	1.57649	1.863662	0.786484	0.213516	1.739342
114	-1185.076	-1304.785	119.7096	1.367057	1.991808	0.913755	0.0862446	1.740066
120	-1178.409	-1298.302	119.8931	1.367057	1.483946	0.839525	0.160475	1.844623
126	-1180.945	-1299.924	118.9788	1.258943	3.313556	0.930293	0.069707	1.885031
132	-1180.897	-1299.474	118.5769	1.205128	2.736379	0.84403	0.15597	2.34388
138	-1178.408	-1296.436	118.0288	1.236671	2.762988	0.852165	0.147835	2.659191
144	-1178.054	-1297.33	119.2758	1.603195	1.846369	0.86591	0.13409	1.936441
150	-1175.588	-1295.348	119.7599	1.503069	1.846369	0.915041	0.0849588	1.670632
156	-1170.408	-1290.109	119.7003	1.675209	2.074695	0.830846	0.169154	1.488635
162	-1161.934	-1282.213	120.2784	1.512644	1.024321	0.959526	0.0404739	1.74699
168	-1168.858	-1288.796	119.9379	1.633633	1.473599	0.917454	0.0825461	1.631278
174	-1154.778	-1274.259	119.4817	1.670068	2.147459	0.829492	0.170508	1.623332
180	-1172.078	-1292.53	120.4515	1.679705	1.596558	0.842758	0.157242	1.118328
186	-1173.033	-1292.98	119.9469	1.512947	2.305989	0.870444	0.129556	1.325016
192	-1186.734	-1306.219	119.4852	1.407662	1.553258	0.748764	0.251236	2.057684
198	-1177.699	-1297.115	119.4156	1.361508	1.981446	0.849026	0.150974	1.949836
204	-1182.866	-1302.99	120.1237	1.666325	1.741117	0.915575	0.0844248	1.324784
210	-1178.644	-1298.95	120.3068	1.916542	1.766439	0.830163	0.169837	0.9146497
216	-1178.141	-1298.929	120.7882	1.852874	1.271724	0.866849	0.133151	0.8500768
222	-1187.944	-1308.327	120.3838	1.818124	1.523995	0.950922	0.049078	1.101049
228	-1177.369	-1297.06	119.6906	1.832521	1.348708	0.909884	0.0901156	1.734177
234	-1171.137	-1291.661	120.5235	1.608992	1.412041	0.813463	0.186537	1.234939
240	-1182.198	-1302.755	120.5566	1.649479	1.318813	0.828604	0.171396	1.234939
246	-1178.864	-1298.974	120.1109	1.702622	1.511434	0.82305	0.17695	1.430793
252	-1184.648	-1304.944	120.296	1.641483	1.395422	0.901491	0.0985089	1.402459
258	-1165.52	-1286.208	120.6871	1.660161	1.0758	0.856078	0.143922	1.294007
264	-1169.374	-1289.267	119.8934	1.49178	1.592174	0.869958	0.130042	1.703266
270	-1179.358	-1298.871	119.5139	1.422519	2.506231	0.911773	0.0882267	1.643785
276	-1183.088	-1302.137	119.0486	1.393888	2.354755	0.882951	0.117049	2.035757
282	-1177.344	-1297.786	120.4422	1.445932	1.08193	0.876103	0.123897	1.638811
288	-1182.412	-1302.558	120.146	1.579761	1.317952	0.883244	0.116756	1.607168
294	-1172.036	-1291.985	119.9491	1.566874	1.640083	0.905536	0.0944635	1.58536
300	-1179.194	-1296.754	117.5601	1.452286	3.513678	0.870109	0.129891	2.624954
306	-1177.687	-1296.993	119.3065	1.523453	1.681047	0.949205	0.0507953	2.040761
312	-1173.696	-1293.087	119.3912	1.535171	2.3813	0.858685	0.141315	1.695594
318	-1176.783	-1295.146	118.3635	1.495934	2.3813	0.82495	0.17505	2.403528
324	-1178.942	-1297.611	118.669	1.432533	2.832331	0.872873	0.127127	2.109915
330	-1173.037	-1291.71	118.6724	1.429101	2.832331	0.846162	0.153838	2.109915
336	-1184.657	-1302.748	118.0905	1.464878	3.93931	0.809394	0.190606	2.185973
342	-1174.056	-1292.334	118.2777	1.339142	3.430638	0.833017	0.166983	2.264545
348	-1166.663	-1285.269	118.6067	1.352091	2.466536	0.911643	0.0883572	2.313178
354	-1170.397	-1289.603	119.206	1.289517	2.130095	0.923958	0.0760425	2.080345
360	-1173.295	-1292.577	119.2823	1.366733	1.868696	0.848682	0.151318	2.080345
366	-1170.416	-1289.6	119.1834	1.380915	2.009594	0.881198	0.118802	2.080345
372	-1182.986	-1301.668	118.682	1.299615	2.497508	0.884514	0.115486	2.288863
378	-1196.015	-1314.312	118.2962	1.432838	2.578961	0.946681	0.0533194	2.424048
384	-1175.938	-1295.823	119.8854	1.665125	2.141751	0.924726	0.0752743	1.323378
390	-1177.221	-1297.335	120.1147	1.595387	1.598491	0.96132	0.0386799	1.462319
396	-1182.649	-1302.993	120.3441	1.432018	1.207831	0.972375	0.0276254	1.637517
402	-1191.139	-1311.874	120.7353	1.523221	0.7405295	0.911581	0.0884191	1.637517
408	-1179.412	-1300.66	121.248	1.60914	0.7405295	0.808964	0.191036	1.170207
414	-1171.672	-1292.772	121.0993	1.953624	0.8328143	0.910082	0.0899182	0.8674062
420	-1178.844	-1300.234	121.3898	1.88252	0.6569218	0.899572	0.100428	0.8674062
426	-1171.844	-1292.72	120.8755	1.74405	1.195998	0.94205	0.0579503	0.947255
432	-1177.633	-1298.437	120.804	1.861263	1.199987	0.927074	0.0729264	0.8934193
438	-1174.391	-1294.973	120.5822	1.928753	1.477759	0.934634	0.0653659	0.8100408
444	-1182.456	-1303.14	120.6837	1.808443	1.419396	0.898462	0.101538	0.8865656
450	-1185.77	-1303.915	118.1449	1.203775	1.980301	0.680103	0.319897	2.855035
456	-1176.648	-1294.686	118.0382	1.193082	2.334558	0.795491	0.204509	2.807275
462	-1176.947	-1295.376	118.4289	1.134807	3.03035	0.913915	0.0860846	2.400475
468	-1177.876	-1296.661	118.7847	1.263995	2.534143	0.911124	0.0888763	2.234295
474	-1178.072	-1296.326	118.2539	1.226243	2.190345	0.930786	0.069214	2.702115
480	-1189.19	-1309.811	120.621	2.178893	1.283692	0.928669	0.0713309	0.5193248
486	-1184.444	-1305.055	120.6108	2.226992	1.23854	0.870032	0.129968	0.4821483
492	-1173.271	-1294.078	120.8065	2.095505	1.158069	0.968311	0.0316887	0.5601514
498	-1180.051	-1300.848	120.7972	2.061742	1.151879	0.91463	0.0853699	0.685232
504	-1181.037	-1302.303	121.2657	2.061742	0.7493272	0.827778	0.172222	0.5694122
510	-1176.82	-1297.701	120.8809	2.061473	1.120672	0.722918	0.277082	0.5105979
516	-1183.805	-1303.385	119.5804	2.075105	3.178634	0.830224	0.169776	0.725904
522	-1175.955	-1296.04	120.0849	2.075105	2.259347	0.898847	0.101153	0.5032143
528	-1176.692	-1296.707	120.0141	1.980567	2.558625	0.931554	0.068446	0.5874125
534	-1181.413	-1301.656	120.2439	2.116457	1.892003	0.908361	0.0916386	0.5714651
540	-1183.084	-1303.42	120.3353	2.117977	1.712873	0.84562	0.15438	0.6337507
546	-1187.534	-1307.823	120.2888	2.126257	1.793409	0.874735	0.125265	0.595714
552	-1198.927	-1319.496	120.5684	2.059352	1.439252	0.861872	0.138128	0.6745635
558	-1187.001	-1307.172	120.1709	2.026563	2.100425	0.887264	0.112736	0.6745635
564	-1175.025	-1295.054	120.0288	2.056655	2.394417	0.970073	0.0299266	0.5472268
570	-1189.724	-1310.126	120.4028	2.099504	1.632536	0.893713	0.106287	0.6457068
576	-1183.491	-1303.893	120.4025	1.99805	1.785755	0.968564	0.0314358	0.6457068
582	-1173.884	-1294.473	120.5891	1.927126	1.580983	0.882653	0.117347	0.6894381
588	-1174.334	-1295.162	120.8277	1.964647	1.14634	0.931064	0.0689362	0.7957716
594	-1171.537	-1291.327	119.7898	2.268065	2.452872	0.829173	0.170827	0.4664452
600	-1179.179	-1299.997	120.8179	2.144695	1.082547	0.905146	0.094854	0.592925
606	-1165.482	-1285.676	120.1941	2.144695	1.906611	0.973908	0.026092	0.6121796
612	-1179.691	-1299.553	119.8621	2.404676	1.971364	0.976913	0.0230866	0.3519611
618	-1166.78	-1286.585	119.8043	2.466787	1.851261	0.863573	0.136427	0.2907043
624	-1175.469	-1295.546	120.0769	2.487071	1.517385	0.855116	0.144884	0.3514306
630	-1170.868	-1290.988	120.1205	2.411694	1.615682	0.892208	0.107792	0.4124583
636	-1163.767	-1284.136	120.3695	2.460334	1.190296	0.922749	0.0772506	0.3577041
642	-1170.841	-1291.085	120.2444	2.460949	1.333586	0.87182	0.12818	0.3524814
648	-1178.003	-1298.094	120.0916	2.519001	1.385502	0.880315	0.119685	0.3019999
654	-1171.63	-1291.336	119.706	1.643132	1.9823	0.95753	0.04247	1.548256
660	-1162.737	-1283.009	120.2723	1.601944	1.48697	0.962618	0.037382	1.397716
666	-1167.411	-1287.468	120.0565	1.575279	1.944938	0.951519	0.0484812	1.349278
672	-1177.663	-1297.651	119.9887	1.72943	2.074109	0.933635	0.0663653	1.216569
678	-1185.323	-1305.601	120.2778	1.56009	1.467615	0.964863	0.0351374	1.436892
684	-1171.963	-1292.736	120.7736	1.988825	1.153783	0.903039	0.0969606	0.82607
690	-1174.736	-1295.369	120.6337	1.707883	1.54528	0.898438	0.101562	0.9494709
696	-1171.733	-1292.876	121.1429	1.860954	0.920894	0.89829	0.10171	0.8077119
702	-1166.783	-1287.315	120.5317	1.811881	1.7051	0.857647	0.142353	0.8200503
708	-1168.308	-1289.219	120.9106	1.864796	1.076035	0.850996	0.149004	0.8960657
714	-1172.122	-1291.521	119.3994	1.557205	2.75342	0.934286	0.0657144	1.543958
720	-1175.712	-1296.228	120.5165	1.568568	1.20409	0.852937	0.147063	1.409788
726	-1175.82	-1295.702	119.8822	1.578691	2.106209	0.925335	0.0746647	1.409788
732	-1172.856	-1292.023	119.167	1.37094	2.046678	0.900357	0.0996434	2.08355
738	-1170.329	-1290.536	120.2064	1.735276	1.38944	0.91338	0.0866198	1.402866
744	-1178.301	-1297.745	119.4435	1.459044	2.067941	0.901356	0.098644	1.830343
750	-1176.56	-1296.448	119.8887	1.319831	0.8485401	0.955294	0.0447055	2.259333
756	-1182.828	-1301.897	119.0688	1.357455	1.785035	0.986765	0.0132351	2.259333
762	-1166.634	-1286.301	119.6678	1.530601	1.785035	0.86817	0.13183	1.743743
768	-1165.427	-1285.018	119.5916	1.722973	1.71048	0.947969	0.0520309	1.696143
774	-1168.095	-1286.865	118.7699	1.276392	1.420911	0.952747	0.0472533	2.657894
780	-1185.291	-1303.995	118.7031	1.233566	1.836768	0.890543	0.109457	2.547789
786	-1185.704	-1306.349	120.6444	1.459326	1.117619	0.883317	0.116683	1.454847
792	-1186.064	-1305.463	119.3984	1.631214	2.468296	0.887773	0.112227	1.589875
798	-1181.412	-1301.121	119.709	1.585607	2.45921	0.844854	0.155146	1.393797
804	-1170.401	-1290.471	120.0697	1.572272	1.602566	0.921282	0.0787177	1.511473
810	-1173.261	-1292.433	119.172	1.567557	4.154724	0.873228	0.126772	1.29693
816	-1179.39	-1299.921	120.5313	1.666301	1.545799	0.832371	0.167629	1.090553
822	-1176.61	-1296.412	119.8019	1.496274	2.537988	0.868623	0.131377	1.360646
828	-1195.733	-1314.995	119.2628	1.560609	1.999856	0.807582	0.192418	1.911274
834	-1182.543	-1302.218	119.6746	1.423181	1.544309	0.873143	0.126857	1.925162
840	-1178.196	-1298.111	119.9148	1.550288	1.544309	0.807853	0.192147	1.67057
846	-1179.913	-1299.455	119.5424	1.442729	2.468101	0.796341	0.203659	1.622232
852	-1181.498	-1301.597	120.0988	1.770585	1.728168	0.777726	0.222274	1.267073
858	-1182.371	-1302.476	120.1046	1.767892	2.096006	0.876198	0.123802	1.068089
864	-1188.03	-1307.776	119.7461	1.51154	2.17425	0.806824	0.193176	1.535031
870	-1176.263	-1295.483	119.2203	1.429313	2.909057	0.833582	0.166418	1.715475
876	-1174.852	-1293.23	118.3784	1.469066	2.85646	0.790893	0.209107	2.267609
882	-1177.326	-1296.165	118.8392	1.304171	1.984928	0.897332	0.102668	2.361419
888	-1173.764	-1292.136	118.3723	1.328517	2.41227	0.862693	0.137307	2.493261
894	-1176.733	-1295.329	118.5968	1.399275	3.052198	0.834593	0.165407	2.116827
900	-1196.067	-1314.436	118.3692	1.406113	3.383656	0.828433	0.171567	2.173881
906	-1190.944	-1309.493	118.5492	1.353181	1.699431	0.875161	0.124839	2.624102
912	-1196.659	-1315.152	118.4923	1.416912	2.543325	0.691852	0.308148	2.320806
918	-1178.595	-1296.697	118.1019	1.267779	2.246472	0.889575	0.110425	2.751193
924	-1178.668	-1297.774	119.1059	1.36389	2.291392	0.881678	0.118322	2.039547
930	-1180.348	-1300.686	120.3376	1.417972	1.43319	0.942552	0.0574477	1.518774
936	-1180.508	-1300.068	119.5601	1.627419	2.487054	0.885556	0.114444	1.465575
942	-1188.598	-1308.138	119.5403	1.761078	3.433261	0.775536	0.224464	1.025889
948	-1187.014	-1306.745	119.7307	1.746452	3.158846	0.855673	0.144327	0.95758
954	-1186.627	-1306.464	119.8369	1.746452	1.992244	0.749938	0.250062	1.365358
960	-1186.942	-1306.701	119.759	1.608756	2.625778	0.915018	0.0849824	1.270543
966	-1188.468	-1308.541	120.0736	1.570972	1.283747	0.848596	0.151404	1.685603
972	-1182.483	-1300.81	118.3263	1.260297	2.96324	0.955642	0.0443578	2.404036
978	-1172.403	-1292.64	120.2365	1.459087	1.508732	0.824836	0.175164	1.521493
984	-1168.523	-1288.466	119.9426	1.748907	1.804213	0.906401	0.0935986	1.370685
990	-1173.434	-1293.85	120.4163	1.748907	1.344492	0.769285	0.230715	1.251854
996	-1173.13	-1294.249	121.1193	1.723799	0.8516596	0.875846	0.124154	1.063607
1002	-1167.037	-1287.209	120.1714	1.83456	1.727671	0.828173	0.171827	1.150775
1008	-1160.95	-1281.444	120.4937	1.842533	1.60213	0.888911	0.111089	0.9117799
